AUTO_ID;MERK;BOUWJAAR;KILOMETER_STAND;VRAAGPRIJS;EXTERIEUR_KLEUR;BRANDSTOF;CARROSSERIEVORM;MODEL
48432540;KIA;2016;16840;18750;ZWART;BENZINE;HATCHBACK;CEE'D
48432623;SUZUKI;2020;7199;18699;ROOD;BENZINE;HATCHBACK;SWIFT
48432748;VOLVO;2016;79476;18950;GRIJS;DIESEL;SUV;V40 CROSS COUNTRY
48432993;TOYOTA;2008;255000;7300;WIT;DIESEL;BEDRIJFSWAGEN;HIACE
48433014;KIA;2012;147940;5250;GRIJS;BENZINE;HATCHBACK;PICANTO
48433195;NISSAN;2017;35307;15995;WIT;BENZINE;SUV;JUKE
48433202;MINI;2020;7605;26950;BLAUW;BENZINE;HATCHBACK;COOPER
48433665;VOLVO;1998;332323;1150;ROOD;BENZINE;STATIONWAGEN;V70
48433903;CITROEN;2017;95390;15445;GRIJS;DIESEL;MPV;C4 GRAND PICASSO
48434533;MERCEDES-BENZ;2008;273888;7750;GRIJS;DIESEL;SEDAN;E-KLASSE
48434993;DACIA;2020;9800;16290;GRIJS;BENZINE;STATIONWAGEN;LOGAN MCV
48435299;TOYOTA;2020;13000;31900;GRIJS;BENZINE / ELEKTRICITEIT;STATIONWAGEN;COROLLA
48437186;DAIHATSU;2003;170418;850;ROOD;BENZINE;HATCHBACK;CUORE
48437209;SMART;2002;203364;750;ZWART;BENZINE;HATCHBACK;CITY COUPE
48437228;SMART;2020;5000;28888;WIT;ELEKTRICITEIT;HATCHBACK;FORFOUR
48437243;PEUGEOT;2020;7000;29490;ZWART;ELEKTRICITEIT;HATCHBACK;208
48437674;CITROEN;2019;29789;17995;PAARS;BENZINE;HATCHBACK;C4 CACTUS
48437876;TOYOTA;2015;23570;10595;GRIJS;BENZINE;HATCHBACK;YARIS
48437954;PORSCHE;2019;18879;118880;GRIJS;BENZINE / ELEKTRICITEIT;SUV;CAYENNE
48437962;FORD;2015;87107;9450;GRIJS;BENZINE;HATCHBACK;FIESTA
48438184;PEUGEOT;2018;9414;9995;GRIJS;DIESEL;BEDRIJFSWAGEN;PARTNER
48438275;MERCEDES-BENZ;2020;25000;32695;ZWART;DIESEL;MPV;B-KLASSE
48438313;MERCEDES-BENZ;2020;9457;41945;WIT;DIESEL;STATIONWAGEN;CLA
48438744;KIA;2013;58943;11250;WIT;BENZINE;MPV;SOUL
48438886;KIA;2009;106668;6450;GRIJS;BENZINE;MPV;SOUL
48439749;VOLVO;2016;140230;23950;BRUIN;DIESEL;SUV;V60 CROSS COUNTRY
48439845;FORD;2013;128950;8950;BLAUW;BENZINE;SEDAN;FOCUS
48441119;OPEL;2008;272594;2995;GRIJS;DIESEL;SEDAN;VECTRA
48441868;NISSAN;2003;137343;6450;ZWART;BENZINE;SUV;X-TRAIL
48442278;SUZUKI;2018;39258;18950;GRIJS;BENZINE;HATCHBACK;SX4 S-CROSS
48443455;VOLKSWAGEN;2016;127577;19900;WIT;BENZINE;HATCHBACK;GOLF
48443553;FORD;2017;775648;12250;BLAUW;BENZINE;HATCHBACK;FIESTA
48443561;RENAULT;2005;247683;1750;GRIJS;BENZINE;MPV;SCENIC
48443693;AUDI;2017;164729;22900;GRIJS;BENZINE;SEDAN;A3
48443717;RENAULT;2010;251135;4950;WIT;DIESEL;BEDRIJFSWAGEN;MASTER
48444340;BMW;2012;60311;16950;ZWART;DIESEL;SUV;X1
48444844;OPEL;2010;93294;11925;ZWART;BENZINE;STATIONWAGEN;INSIGNIA
48444852;BMW;2015;161452;32900;GRIJS;BENZINE / ELEKTRICITEIT;SUV;X5
48444925;TOYOTA;2015;153718;9900;GRIJS;BENZINE / ELEKTRICITEIT;HATCHBACK;YARIS
48445064;MITSUBISHI;2021;5;35750;DIVERS;BENZINE;SUV;ECLIPSE CROSS
48445158;MITSUBISHI;2020;2;12490;WIT;BENZINE;HATCHBACK;SPACE STAR
48445210;MITSUBISHI;2020;5;12490;ROOD;BENZINE;HATCHBACK;SPACE STAR
48445259;MITSUBISHI;2020;7;12490;GRIJS;BENZINE;HATCHBACK;SPACE STAR
48445413;MITSUBISHI;2019;9129;12950;ZWART;BENZINE;HATCHBACK;SPACE STAR
48445445;MITSUBISHI;2019;15348;28450;ROOD;BENZINE;SUV;ASX
48445455;MITSUBISHI;2019;13152;37900;ROOD;BENZINE / ELEKTRICITEIT;SUV;OUTLANDER
48445615;VOLKSWAGEN;2016;167160;11950;BLAUW;BENZINE;STATIONWAGEN;GOLF
48446309;OPEL;2006;125014;5995;GRIJS;BENZINE;MPV;ZAFIRA
48448372;RENAULT;2010;112919;6450;BLAUW;BENZINE;MPV;GRAND MODUS
48448424;FORD;2012;197901;6500;ZWART;BENZINE;HATCHBACK;FOCUS
48448777;AUDI;2019;18178;27995;WIT;BENZINE;SUV;Q2
48448835;AUDI;2019;18733;27995;WIT;BENZINE;SUV;Q2
48448949;SUZUKI;2009;175343;8940;ZWART;BENZINE;SUV;GRAND VITARA
48449409;VOLVO;2018;24373;22950;BLAUW;BENZINE;HATCHBACK;V40
48449493;MINI;2009;156529;7485;WIT;BENZINE;STATIONWAGEN;CLUBMAN
48449538;FORD;2019;25000;21445;ZWART;BENZINE;HATCHBACK;FOCUS
48449543;FORD;2017;8286;24945;GRIJS;DIESEL;HATCHBACK;MONDEO
48449905;OPEL;2021;10;27195;GEEL;DIESEL;BEDRIJFSWAGEN;MOVANO
48449936;VOLKSWAGEN;2014;138928;11995;BLAUW;DIESEL;STATIONWAGEN;GOLF
48450335;FORD;2015;80003;14950;GRIJS;DIESEL;SUV;KUGA
48450347;BMW;2020;5000;109950;GRIJS;BENZINE;COUPE;M4
48450515;RENAULT;2017;72500;22990;BLAUW;DIESEL;STATIONWAGEN;TALISMAN
48450657;JAGUAR;2018;6374;68900;GRIJS;BENZINE;CABRIOLET;F-TYPE
48450997;SKODA;2017;70645;17740;GRIJS;BENZINE;STATIONWAGEN;OCTAVIA
48451087;KIA;2019;27843;19950;GRIJS;BENZINE;SUV;STONIC
48451981;CHRYSLER;2008;235685;5750;GRIJS;BENZINE;MPV;GRAND VOYAGER
48451982;SUBARU;1999;178128;1350;ROOD;BENZINE;STATIONWAGEN;IMPREZA
48451985;VOLKSWAGEN;2011;106990;9450;ZWART;BENZINE;COUPE;SCIROCCO
48452305;MERCEDES-BENZ;1987;215952;3250;GRIJS;BENZINE;SEDAN;200-SERIE
48452598;FORD;2008;188524;4950;BLAUW;BENZINE;MPV;C-MAX
48452924;BMW;2010;209449;8495;ZWART;BENZINE;STATIONWAGEN;3-SERIE
48454254;FORD;2019;53579;18340;ZWART;BENZINE;HATCHBACK;FOCUS
48454510;FORD;2019;34229;19990;ROOD;BENZINE;STATIONWAGEN;FOCUS
48454626;SKODA;2008;241786;2750;BLAUW;BENZINE;HATCHBACK;FABIA
48454761;DACIA;2007;251820;2949;ROOD;BENZINE;MPV;LOGAN MCV
48454794;CITROEN;2015;56377;11900;PAARS;BENZINE;SUV;C4 CACTUS
48455045;KIA;2019;20157;18240;ZWART;BENZINE;HATCHBACK;CEE'D
48455152;MERCEDES-BENZ;2017;61416;26950;BLAUW;BENZINE;SEDAN;C-KLASSE
48456245;RENAULT;2015;92388;7900;WIT;DIESEL;STATIONWAGEN;CLIO
48457395;SKODA;2021;15;22490;WIT;BENZINE;HATCHBACK;FABIA
48457582;PEUGEOT;2021;5;35840;GRIJS;BENZINE;HATCHBACK;308
48457907;DS;2018;30521;31945;BRUIN;DIESEL;SUV;7 CROSSBACK
48458856;VOLKSWAGEN;2016;87581;13945;ZWART;BENZINE;HATCHBACK;POLO
48458885;MITSUBISHI;2019;28603;28950;GRIJS;BENZINE;SUV;ECLIPSE CROSS
48459302;SEAT;2019;21108;17995;ZWART;BENZINE;SUV;ARONA
48459525;MERCEDES-BENZ;2021;5;71985;WIT;BENZINE;SUV;GLB
48459758;AUDI;2009;119980;8750;ZWART;BENZINE;HATCHBACK;A3
48460073;OPEL;2018;38652;23395;GRIJS;BENZINE;MPV;ZAFIRA
48460459;VOLKSWAGEN;2020;10000;13450;ZILVER;BENZINE;HATCHBACK;UP!
48461911;LAND ROVER;2020;6421;112900;GRIJS;BENZINE / ELEKTRICITEIT;SUV;RANGE ROVER SPORT
48462366;AUDI;2021;10;72450;ZWART;BENZINE;CABRIOLET;A5
48462558;KIA;2020;10000;28950;BLAUW;BENZINE;HATCHBACK;CEE'D
48462614;BMW;2020;27000;43750;ZWART;BENZINE;STATIONWAGEN;3-SERIE
48462620;RENAULT;2006;309859;1995;BLAUW;LPG;MPV;SCENIC
48462663;NISSAN;2019;5670;19995;WIT;BENZINE;HATCHBACK;MICRA
48462670;CITROEN;2020;12500;11950;ZWART;BENZINE;HATCHBACK;C1
48463067;MERCEDES-BENZ;2020;22500;28444;BLAUW;BENZINE;MPV;B-KLASSE
48463076;VOLVO;2011;183900;13899;GRIJS;BENZINE;STATIONWAGEN;V70
48463154;RENAULT;2007;141733;3450;ZILVER;BENZINE;MPV;SCENIC
48463253;MINI;2013;110855;19450;ROOD;BENZINE;SUV;COUNTRYMAN
48463540;VOLVO;2011;178414;12950;GRIJS;BENZINE;STATIONWAGEN;V60
48463733;MINI;2019;5017;27960;BLAUW;BENZINE;CABRIOLET;COOPER
48463762;AUDI;2012;138419;18990;GRIJS;DIESEL;SUV;Q5
48463914;KIA;2014;70556;12250;WIT;BENZINE;HATCHBACK;PROCEED
48463975;BMW;2020;29700;50950;GRIJS;BENZINE;STATIONWAGEN;5-SERIE
48465153;PEUGEOT;2021;5;45347;GRIJS;BENZINE;SEDAN;508
48465165;JEEP;2013;407879;18950;GRIJS;DIESEL;SUV;GRAND CHEROKEE
48465460;PEUGEOT;2021;5;42227;GROEN;BENZINE;SUV;5008
48465487;PEUGEOT;2021;5;42227;GROEN;BENZINE;SUV;5008
48465751;VOLKSWAGEN;2017;167879;17695;BLAUW;DIESEL;SUV;TIGUAN
48465793;OPEL;2019;12242;28445;GRIJS;BENZINE;STATIONWAGEN;INSIGNIA
48466531;PEUGEOT;2007;138028;3750;GRIJS;BENZINE;HATCHBACK;1007
48466775;SEAT;2015;156395;10900;GRIJS;BENZINE;STATIONWAGEN;LEON
48466955;KIA;2016;61839;9450;WIT;BENZINE;HATCHBACK;PICANTO
48467002;KIA;2014;113284;13940;GRIJS;BENZINE;SUV;SPORTAGE
48467463;TOYOTA;2019;23145;26490;ZWART;BENZINE / ELEKTRICITEIT;SUV;C-HR
48467748;CITROEN;2015;132729;9895;ZWART;BENZINE;MPV;C3 PICASSO
48468387;VOLVO;2004;238907;3499;GRIJS;DIESEL;SEDAN;S60
48469696;KIA;2015;46029;19850;ROOD;BENZINE;HATCHBACK;PROCEED
48469697;KIA;2014;146366;9850;WIT;BENZINE;HATCHBACK;CEE'D
48470506;NISSAN;2005;189727;2750;BLAUW;BENZINE;SEDAN;PRIMERA
48470747;CITROEN;2017;67380;12750;ZWART;BENZINE;SUV;C4 CACTUS
48471324;SMART;2020;166;26850;GRIJS;ELEKTRICITEIT;HATCHBACK;FORTWO
48472549;VOLKSWAGEN;2014;46642;14750;GRIJS;BENZINE;HATCHBACK;BEETLE
48472792;SUBARU;2020;16108;36945;BLAUW;BENZINE / ELEKTRICITEIT;HATCHBACK;XV
48472842;SEAT;2017;17715;19700;BLAUW;BENZINE;SUV;ATECA
48473346;TOYOTA;2015;141121;7640;WIT;BENZINE;HATCHBACK;YARIS
48473400;MAZDA;2003;243532;1144;GRIJS;BENZINE;STATIONWAGEN;6
48473526;PEUGEOT;2016;157232;16405;WIT;DIESEL / ELEKTRICITEIT;STATIONWAGEN;508
48473551;SUZUKI;2019;18000;26250;ZWART;BENZINE;SUV;VITARA
48473663;KIA;2015;95564;10999;GRIJS;BENZINE;MPV;VENGA
48473826;PEUGEOT;2021;5;47800;GRIJS;BENZINE / ELEKTRICITEIT;STATIONWAGEN;508
48474281;PEUGEOT;2019;26900;32700;GRIJS;BENZINE;SUV;5008
48474776;MAZDA;2021;3;19990;GRIJS;BENZINE;HATCHBACK;2
48474964;PEUGEOT;2021;5;45347;GRIJS;BENZINE;SEDAN;508
48475263;LEXUS;2015;77091;16900;ZWART;BENZINE / ELEKTRICITEIT;HATCHBACK;CT
48475773;VOLKSWAGEN;2017;79697;10900;WIT;AARDGAS;BEDRIJFSWAGEN;CADDY MAXI
48476290;BMW;2021;50;55770;ZWART;BENZINE;SEDAN;3-SERIE
48476582;OPEL;2013;108668;13425;WIT;BENZINE;SUV;MOKKA / MOKKA X
48476660;MITSUBISHI;2014;89974;8225;ROOD;BENZINE;HATCHBACK;SPACE STAR
48476690;MERCEDES-BENZ;2003;153125;13995;GRIJS;LPG / BENZINE;CABRIOLET;SL
48477427;SKODA;2011;245748;4800;GRIJS;BENZINE;STATIONWAGEN;OCTAVIA
48477979;TOYOTA;2017;63024;10450;GRIJS;BENZINE;HATCHBACK;YARIS
48478625;OPEL;2019;10;42940;GRIJS;ELEKTRICITEIT;HATCHBACK;AMPERA-E
48478678;MERCEDES-BENZ;2017;40953;32900;ZWART;DIESEL;SEDAN;C-KLASSE
48478818;AUDI;2005;227605;7995;GRIJS;BENZINE;SEDAN;A8
48479117;BMW;2006;261637;5250;BLAUW;BENZINE;STATIONWAGEN;3-SERIE
48479235;RENAULT;2020;2500;26900;GRIJS;BENZINE;SUV;CAPTUR
48479388;VOLKSWAGEN;2021;10;82785;ZILVER;DIESEL;CAMPER;CALIFORNIA
48479651;OLDSMOBILE;1973;38568;9950;GOUD;BENZINE;SEDAN;DELTA 88
48480258;FORD;2010;60240;6250;BLAUW;BENZINE;HATCHBACK;FIESTA
48481068;PEUGEOT;2003;174535;1495;ROOD;BENZINE;STATIONWAGEN;206
48481158;MITSUBISHI;2021;7;42335;ROOD;BENZINE;SUV;ECLIPSE CROSS
48481252;VOLKSWAGEN;2021;10;82995;GRIJS;DIESEL;CAMPER;CALIFORNIA
48481253;VOLKSWAGEN;2021;10;82785;GOUD;DIESEL;CAMPER;CALIFORNIA
48481374;HYUNDAI;2019;26324;18840;BRUIN;BENZINE;HATCHBACK;I30
48481495;MAZDA;2017;45984;19250;ROOD;BENZINE;SUV;CX-3
48481533;RENAULT;2015;103857;17950;GRIJS;DIESEL;BEDRIJFSWAGEN;TRAFIC
48482161;OPEL;2018;52257;14787;BRUIN;BENZINE;HATCHBACK;ASTRA
48482556;BMW;1999;160718;6950;GRIJS;BENZINE;CABRIOLET;3-SERIE
48482648;MERCEDES-BENZ;2019;23592;36900;ZILVER;BENZINE;STATIONWAGEN;C-KLASSE
48482840;DACIA;2018;47300;12995;BLAUW;BENZINE;MPV;LOGAN MCV
48482887;PEUGEOT;2008;152844;4748;GRIJS;BENZINE;HATCHBACK;207
48483009;TOYOTA;2016;91540;15950;GRIJS;BENZINE / ELEKTRICITEIT;HATCHBACK;AURIS
48483168;OPEL;2021;10;14406;WIT;DIESEL;BEDRIJFSWAGEN;COMBO
48483255;JAGUAR;2017;58060;28995;GRIJS;BENZINE;SEDAN;XF
48483317;TOYOTA;2000;68512;8950;GRIJS;BENZINE;COUPE;CELICA
48483335;MERCEDES-BENZ;2007;296653;2250;ZWART;DIESEL;MPV;A-KLASSE
48483388;RENAULT;1986;29652;2975;GRIJS;BENZINE;SEDAN;9
48483640;RENAULT;2009;173763;4250;GRIJS;BENZINE;STATIONWAGEN;CLIO
48483747;TESLA;2015;166984;31950;ZWART;ELEKTRICITEIT;HATCHBACK;MODEL S
48483873;PEUGEOT;2001;247556;1275;GROEN;BENZINE;HATCHBACK;206
48483994;VOLVO;2003;364123;2250;ZWART;DIESEL;SEDAN;S60
48484313;VOLKSWAGEN;2006;294083;3450;ORANJE;DIESEL;HATCHBACK;GOLF
48484316;OPEL;2015;130542;7900;ZWART;DIESEL;STATIONWAGEN;ASTRA
48484358;OPEL;2006;341292;1475;BLAUW;DIESEL;STATIONWAGEN;ASTRA
48485110;SEAT;2008;246120;1675;GRIJS;DIESEL;HATCHBACK;IBIZA
48485158;MITSUBISHI;2020;1500;11930;WIT;BENZINE;HATCHBACK;SPACE STAR
48485159;RENAULT;2004;259047;1999;ZWART;BENZINE;STATIONWAGEN;MEGANE
48485308;LAND ROVER;2018;48290;109750;ZWART;DIESEL;SUV;RANGE ROVER
48485390;BMW;2020;5268;59850;ZWART;BENZINE;SEDAN;5-SERIE
48485458;VOLVO;2020;16000;27945;ZWART;BENZINE;HATCHBACK;V40
48487946;SUBARU;2013;203321;4999;GRIJS;DIESEL;MPV;TREZIA
48489151;SAAB;2006;155228;16450;ZWART;BENZINE;CABRIOLET;9/mrt
48489486;PEUGEOT;2019;7244;24900;ZWART;BENZINE;HATCHBACK;308
48489547;OPEL;2016;90750;11750;WIT;BENZINE;STATIONWAGEN;ASTRA
48489684;SUZUKI;1997;235841;3250;ZWART;BENZINE;HATCHBACK;BALENO
48490113;PEUGEOT;2017;63397;22750;GRIJS;BENZINE;SUV;3008
48490157;KIA;2018;80214;15500;ZWART;BENZINE;STATIONWAGEN;CEE'D SPORTSWAGON
48491167;BMW;2015;84034;34900;ZWART;BENZINE;HATCHBACK;4-SERIE GRAN COUPE
48492346;MERCEDES-BENZ;2003;305644;1950;GRIJS;DIESEL;SEDAN;C-KLASSE
48492531;CITROEN;2020;5045;19490;GRIJS;BENZINE;HATCHBACK;C3
48492606;TOYOTA;2014;101638;7250;ZWART;BENZINE;HATCHBACK;AYGO
48492650;DS;2020;9980;35950;GRIJS;ELEKTRICITEIT;SUV;3 CROSSBACK
48492739;HYUNDAI;2020;1;47515;BLAUW;ELEKTRICITEIT;SUV;KONA
48492743;HYUNDAI;2018;42328;20430;WIT;ELEKTRICITEIT;HATCHBACK;IONIQ
48493307;BMW;2010;122500;20995;BLAUW;BENZINE;COUPE;1-SERIE
48494071;ALFA ROMEO;2019;22584;29945;ZWART;DIESEL;SEDAN;GIULIA
48494449;PEUGEOT;2015;106551;11945;GRIJS;BENZINE;HATCHBACK;308
48494982;SUZUKI;2020;3;19835;ZWART;BENZINE / ELEKTRICITEIT;HATCHBACK;IGNIS
48495740;VOLKSWAGEN;2014;161849;12450;ZWART;DIESEL;MPV;TOURAN
48496145;VOLKSWAGEN;2016;62000;18850;GRIJS;BENZINE / ELEKTRICITEIT;HATCHBACK;E-GOLF
48496896;VOLVO;2015;132638;44900;ZWART;BENZINE / ELEKTRICITEIT;SUV;XC90
48496949;RENAULT;2009;134925;5995;BEIGE;BENZINE;STATIONWAGEN;MEGANE
48497636;JAGUAR;2014;188861;19950;ZWART;DIESEL;SEDAN;XJ
48497768;PEUGEOT;2020;10;31750;ZWART;BENZINE;SUV;2008
48498585;TOYOTA;2003;138111;2450;ZWART;BENZINE;HATCHBACK;YARIS
48499146;PEUGEOT;2019;6755;10950;WIT;BENZINE;HATCHBACK;108
48499215;FORD;2003;176878;1900;GRIJS;BENZINE;STATIONWAGEN;FOCUS
48500221;SMART;2018;16267;14250;ZWART;ELEKTRICITEIT;HATCHBACK;FORFOUR
48500271;OPEL;2019;7787;24900;BLAUW;BENZINE;STATIONWAGEN;ASTRA
48500275;PEUGEOT;2003;232488;1500;GRIJS;BENZINE;STATIONWAGEN;307
48500353;RENAULT;2015;109751;14950;GRIJS;BENZINE;MPV;GRAND SCENIC
48500790;MITSUBISHI;2020;1;27275;GRIJS;DIESEL;BEDRIJFSWAGEN;L200
48501104;FORD;2013;197937;6900;ZWART;DIESEL;MPV;C-MAX
48501313;MERCEDES-BENZ;2014;93126;17200;GRIJS;BENZINE;MPV;B-KLASSE
48501476;PEUGEOT;2003;172152;2349;GRIJS;BENZINE;HATCHBACK;307
48501478;PEUGEOT;2007;198887;3599;GRIJS;BENZINE;HATCHBACK;308
48501482;KIA;2017;36025;22950;ZWART;ELEKTRICITEIT;MPV;E-SOUL
48501828;MITSUBISHI;2015;70346;6650;ZWART;BENZINE;HATCHBACK;SPACE STAR
48501856;MITSUBISHI;2020;1887;13950;BLAUW;BENZINE;HATCHBACK;SPACE STAR
48501904;AUDI;2015;69687;19950;ZWART;BENZINE;SEDAN;A4
48502048;OPEL;2020;1001;28880;ZWART;ELEKTRICITEIT;HATCHBACK;CORSA
48502068;VOLVO;1997;282741;2250;GROEN;BENZINE;STATIONWAGEN;V70
48502097;AUDI;2014;100790;18950;GRIJS;BENZINE;SEDAN;A4
48502231;JEEP;2019;15283;86900;GRIJS;DIESEL;SUV;GRAND CHEROKEE
48502308;CITROEN;2014;109360;9750;BLAUW;BENZINE;HATCHBACK;C4
48503440;MERCEDES-BENZ;2011;136543;10940;ZWART;BENZINE;MPV;B-KLASSE
48503692;BMW;2016;165339;18999;ZILVER;DIESEL;SUV;X1
48504015;RENAULT;2017;63873;16450;GRIJS;BENZINE;STATIONWAGEN;MEGANE
48504070;OPEL;2006;218740;6750;BLAUW;BENZINE;HATCHBACK;ASTRA
48504301;RENAULT;2016;99063;9450;ZWART;BENZINE;HATCHBACK;CLIO
48504761;SUBARU;2008;233233;2950;GRIJS;DIESEL;SUV;FORESTER
48504844;JAGUAR;2003;234648;3995;GRIJS;BENZINE;SEDAN;X-TYPE
48505348;SUZUKI;2014;40037;12850;GRIJS;BENZINE;SUV;SX4 S-CROSS
48505607;VOLKSWAGEN;2010;183388;5750;WIT;DIESEL;BEDRIJFSWAGEN;CADDY
48505649;FIAT;2006;167163;1950;ZWART;BENZINE;HATCHBACK;CROMA
48506258;RENAULT;1986;384133;8650;BRUIN;BENZINE;STATIONWAGEN;4
48506368;PEUGEOT;2016;69980;7650;WIT;BENZINE;HATCHBACK;108
48506722;RENAULT;2008;198971;2499;WIT;BENZINE;MPV;SCENIC
48507083;LINCOLN;2019;20;54999;ZWART;BENZINE;SUV;MKX
48507112;LINCOLN;2019;20;54999;ZWART;BENZINE;SUV;MKX
48507209;FORD;2019;150;54999;ZWART;BENZINE;SUV;EXPLORER
48507212;FORD;2019;150;54999;ZWART;BENZINE;SUV;EXPLORER
48510731;AUDI;2014;78957;17900;GRIJS;AARDGAS;HATCHBACK;A3
48511460;VOLKSWAGEN;2015;186960;15900;ZWART;DIESEL;HATCHBACK;GOLF
48511599;SEAT;2015;73063;16300;GRIJS;BENZINE;STATIONWAGEN;LEON
48515249;VOLKSWAGEN;2017;61302;17950;ZWART;BENZINE;STATIONWAGEN;GOLF
48515343;NISSAN;2019;100;38880;GRIJS;ELEKTRICITEIT;HATCHBACK;LEAF
48515351;FIAT;2021;14250;32900;GRIJS;DIESEL;BEDRIJFSWAGEN;DUCATO
48515360;TESLA;2020;1001;48880;ZWART;ELEKTRICITEIT;HATCHBACK;MODEL 3
48515507;OPEL;2016;87604;9750;ZWART;BENZINE;HATCHBACK;CORSA
48518579;RENAULT;2019;31603;48490;WIT;BENZINE;MPV;ESPACE
48518597;TOYOTA;2017;69875;14450;GRIJS;BENZINE / ELEKTRICITEIT;HATCHBACK;YARIS
48518604;OPEL;2015;64800;13750;WIT;BENZINE;SUV;MOKKA / MOKKA X
48518692;VOLVO;2010;305929;5250;GRIJS;DIESEL;STATIONWAGEN;V50
48518841;RENAULT;2019;35352;14490;ZWART;BENZINE;STATIONWAGEN;CLIO
48519029;MITSUBISHI;2015;158227;14876;GRIJS;BENZINE / ELEKTRICITEIT;SUV;OUTLANDER
48519076;PEUGEOT;2017;28871;28725;GRIJS;BENZINE;SUV;5008
48519576;OPEL;2005;249122;2650;ZWART;DIESEL;HATCHBACK;SIGNUM
48519840;ROVER;2004;312912;1275;GRIJS;DIESEL;STATIONWAGEN;75
48519862;MERCEDES-BENZ;2021;5;54085;ZWART;BENZINE;SUV;GLB
48519926;PEUGEOT;2019;7549;10240;BLAUW;BENZINE;HATCHBACK;108
48520132;HYUNDAI;2016;65873;11950;WIT;BENZINE;HATCHBACK;I20
48520361;FIAT;2015;41966;8990;GRIJS;BENZINE;HATCHBACK;500
48520711;SUBARU;2007;222422;7450;GRIJS;BENZINE;SUV;TRIBECA
48523402;OPEL;2019;10500;23249;ROOD;BENZINE;HATCHBACK;ASTRA
48523664;MERCEDES-BENZ;2008;190033;9750;ZWART;DIESEL;SEDAN;C-KLASSE
48523947;PONTIAC;1995;159998;3950;GRIJS;BENZINE;COUPE;FIREBIRD
48524259;NISSAN;2012;130986;12640;ROOD;BENZINE;SUV;JUKE
48524749;DACIA;2015;52619;11995;GRIJS;BENZINE;SUV;DUSTER
48525085;SUZUKI;2020;4258;16490;ZWART;BENZINE;HATCHBACK;IGNIS
48525148;RENAULT;2006;139507;1999;GROEN;BENZINE;HATCHBACK;TWINGO
48525297;BMW;2020;23523;65650;ZILVER;BENZINE;STATIONWAGEN;5-SERIE
48525543;MERCEDES-BENZ;2014;209414;13950;WIT;DIESEL;BEDRIJFSWAGEN;SPRINTER
48526422;CITROEN;2009;189131;4925;ZWART;BENZINE;MPV;C3 PICASSO
48526772;SKODA;2016;44719;9750;GRIJS;BENZINE;HATCHBACK;FABIA
48527312;DS;2020;12555;59999;GRIJS;BENZINE / ELEKTRICITEIT;SUV;7 CROSSBACK
48527348;PEUGEOT;1999;191529;1499;GRIJS;BENZINE;SEDAN;406
48527496;CITROEN;2019;23838;15445;ZWART;BENZINE;HATCHBACK;C4 CACTUS
48527513;HYUNDAI;2020;15848;26935;BLAUW;BENZINE / ELEKTRICITEIT;HATCHBACK;IONIQ
48527563;OPEL;2003;196614;1890;ZWART;BENZINE;MPV;MERIVA
48527871;HYUNDAI;2021;1;36180;WIT;BENZINE / ELEKTRICITEIT;HATCHBACK;IONIQ
48528146;VOLKSWAGEN;2020;16548;21950;WIT;DIESEL;BEDRIJFSWAGEN;TRANSPORTER
48528485;CITROEN;2011;98899;7950;BLAUW;BENZINE;MPV;C4 PICASSO
48528580;OPEL;2020;1;21700;WIT;BENZINE;HATCHBACK;CORSA
48528581;TESLA;2017;135466;49999;ZWART;ELEKTRICITEIT;HATCHBACK;MODEL S
48528596;DAIHATSU;2006;199773;2000;GRIJS;BENZINE;HATCHBACK;SIRION
48528650;NISSAN;2011;159073;8950;BRUIN;BENZINE;SUV;QASHQAI
48528793;CITROEN;2015;138991;13450;WIT;BENZINE;MPV;C4 GRAND PICASSO
48528852;NISSAN;2019;5995;36880;GRIJS;ELEKTRICITEIT;HATCHBACK;LEAF
48529447;FORD;2014;86819;9950;DIVERS;BENZINE;MPV;C-MAX
48529471;KIA;2020;9645;25940;ZWART;BENZINE / ELEKTRICITEIT;SUV;NIRO
48529703;SKODA;2015;30538;16300;WIT;BENZINE;SUV;YETI
48530334;OPEL;2018;47821;22745;ZWART;BENZINE;MPV;ZAFIRA
48530422;CITROEN;2004;277674;1499;GRIJS;BENZINE;STATIONWAGEN;C5
48530511;OPEL;2020;5;28515;DIVERS;DIESEL;BEDRIJFSWAGEN;VIVARO
48530565;LEXUS;2019;14931;47450;WIT;BENZINE / ELEKTRICITEIT;SUV;NX
48531371;PEUGEOT;2012;127777;5450;WIT;BENZINE;HATCHBACK;107
48531412;VOLVO;2020;11064;48890;ROOD;BENZINE;STATIONWAGEN;V90
48531888;KIA;2020;10419;12690;WIT;BENZINE;HATCHBACK;PICANTO
48531929;VOLKSWAGEN;2013;146192;5745;BLAUW;BENZINE;HATCHBACK;UP!
48532197;VOLVO;2021;8;60936;WIT;BENZINE / ELEKTRICITEIT;STATIONWAGEN;V60
48532389;PEUGEOT;1987;55256;6750;WIT;BENZINE;HATCHBACK;205
48532568;LANCIA;2002;93716;1475;GEEL;BENZINE;HATCHBACK;YPSILON
48532680;NISSAN;1999;149624;1500;BLAUW;BENZINE;HATCHBACK;MICRA
48532711;AUDI;2009;281844;8950;WIT;DIESEL;STATIONWAGEN;A6
48533017;FORD;2019;10;23500;ZILVER;DIESEL;BEDRIJFSWAGEN;TRANSIT CUSTOM
